ndvi,evi,b1mean,b2mean,b3mean,b4mean,LST,b1sr,b2sr,b3sr,b4sr,b5sr,b6sr,b7sr
0.9202483,0.799411956,6.364985651,27.92144883,17.61649687,2032.603555,298.9538354,0.032238758,0.497274024,0.023655218,0.049613194,0.394484309,0.206486543,0.070665015
0.877535672,0.721416542,6.063967164,29.38843024,18.2416439,2109.988416,299.6324612,0.036728804,0.455617045,0.022687747,0.053240588,0.3865708,0.212541477,0.077873197
0.914031822,0.789177383,8.327875606,28.47969488,17.91874564,2070.034812,298.9597572,0.025052476,0.476871656,0.014548435,0.042495134,0.38678358,0.2026928,0.066866961
0.887516514,0.785991045,1.568351133,26.9576101,15.88562521,1826.97587,298.7488408,0.032607428,0.499875562,0.019145924,0.052158007,0.39919904,0.21554192,0.076362572
0.910370041,0.831024465,4.36835432,27.4154584,17.05820184,1962.375952,298.9973077,0.024260516,0.51555,0.014070237,0.041566086,0.398666624,0.203508215,0.064051312
0.915197337,0.799874922,4.24432791,27.47421061,17.45360849,2010.712382,298.7006352,0.029191078,0.500153084,0.019949515,0.046585337,0.394185861,0.206609736,0.070021683
0.920400682,0.793020207,4.225933998,28.00207389,17.13339393,1971.319521,298.8147891,0.027476469,0.494570436,0.018955376,0.044891087,0.390759199,0.199913391,0.065460225
0.850304532,0.682989786,3.675527494,29.8591958,18.25984194,2107.345513,301.5723279,0.039163084,0.447842996,0.020820661,0.054837225,0.396460969,0.231507753,0.092021718
0.904358401,0.773403198,8.110747514,28.72872584,18.04240497,2082.776302,299.387509,0.030623743,0.509249565,0.016913515,0.049856262,0.419554908,0.225123549,0.076639603
0.901253415,0.762207263,6.299436941,28.78455632,18.20708402,2103.152625,300.0027384,0.032300603,0.505774342,0.016812115,0.051189439,0.425183857,0.233581082,0.083203711
0.892439543,0.746631589,2.776389026,27.57508557,16.71758356,1920.121219,300.1009325,0.027069486,0.474507254,0.01479878,0.044630795,0.381696505,0.205738048,0.072422865
0.862519403,0.698822404,5.835564166,29.83104822,18.95115379,2202.882787,301.681,0.041571302,0.445975178,0.024384053,0.058916864,0.403503136,0.239565237,0.094951834
0.883705706,0.74934608,3.498782178,27.5770259,16.97443745,1947.904569,298.396571,0.041134199,0.473847756,0.030906287,0.058490801,0.383611944,0.206452188,0.073645382
0.868897839,0.71161928,2.260542391,29.57359755,18.63006552,2154.683538,301.5304454,0.036334172,0.460528642,0.020409889,0.05314883,0.398170568,0.22543306,0.087382066
0.888024933,0.767545227,5.068562348,28.86995724,18.58068148,2143.451875,299.203806,0.029729135,0.482300476,0.017044812,0.046874286,0.395416787,0.210497667,0.071448437
0.875699388,0.717917424,1.51259078,27.52476428,16.98069548,1956.71132,300.2701083,0.029654048,0.48726212,0.015924497,0.046768133,0.392225807,0.210424871,0.074080697
0.856552643,0.699655278,2.787519986,29.6911831,18.48101213,2138.01615,302.1721229,0.036952228,0.46095044,0.019866736,0.052679093,0.398813575,0.227143627,0.087555933
0.887665561,0.760750956,3.562759435,28.36711432,17.7141454,2020.506176,298.0943396,0.046440778,0.50745392,0.036053008,0.064084625,0.414303434,0.223825752,0.083048025
0.825141844,0.64647896,3.616781992,29.97266444,19.17847723,2229.025032,301.3488235,0.041426842,0.432572105,0.021656316,0.058878947,0.402887368,0.237052105,0.097758421
0.881338841,0.76032527,1.523128025,27.89207267,17.21125084,1966.804416,298.2955,0.05229401,0.506454304,0.043453551,0.07044297,0.410193795,0.224970373,0.086971055
0.89827737,0.775018266,2.019414032,27.18933979,16.80574008,1931.559095,297.7228613,0.029911311,0.511969056,0.018120989,0.048975722,0.397387622,0.205416897,0.068086279
0.891184252,0.727496331,2.194414573,27.62849722,16.76574366,1923.028503,300.1878944,0.027099993,0.465436416,0.014907623,0.044408373,0.377403877,0.205375113,0.072939499
0.846264547,0.685694046,3.606829644,30.21828618,19.34264962,2257.117454,301.9219697,0.044178456,0.439084211,0.02739306,0.06136657,0.391121862,0.234802024,0.096103441
0.893162897,0.750986985,7.777250867,29.09814084,18.18410878,2101.724168,299.4055556,0.030634019,0.472382175,0.017145779,0.047867435,0.393847659,0.215319706,0.076772153
0.863869675,0.70711084,2.830058256,29.63800686,18.74751685,2175.500567,302.4785243,0.037988205,0.441753932,0.021290404,0.053976073,0.392438826,0.229948629,0.088698862
0.857121042,0.732918627,1.951740602,27.32441174,16.17088234,1859.99618,299.8239617,0.039261546,0.460777982,0.023378329,0.057818031,0.387004404,0.220312448,0.085964771
0.860065932,0.706474752,2.11700251,27.65103668,16.99929033,1950.925184,300.8601961,0.037245237,0.470962383,0.022517917,0.054376232,0.387756078,0.217608512,0.082763109
0.854957491,0.703408491,1.02643014,27.65384628,16.74624302,1928.833331,300.6080802,0.035889065,0.470907118,0.020062999,0.052975206,0.390860076,0.220935867,0.084502098
0.894003298,0.762074111,1.709475424,27.21770909,16.62948265,1910.94282,297.8285479,0.039461717,0.514509138,0.028782122,0.058502717,0.408303011,0.213661423,0.074231187
0.892273232,0.744876005,1.307387684,27.20555429,16.51128661,1899.068288,299.0047315,0.027758177,0.49829944,0.015540349,0.045951128,0.391841601,0.206027092,0.068896953
0.761988608,0.588104373,1.215940022,26.89537482,16.54280296,1904.319681,301.2009804,0.064719144,0.360822973,0.043873874,0.076435811,0.346388063,0.228439865,0.109590766
0.870889892,0.715112873,3.154838263,29.82135373,18.35951307,2121.63517,300.8755382,0.038715808,0.452203652,0.021985768,0.055114632,0.392032366,0.224462681,0.088012481
0.892088128,0.771567824,1.485281251,26.71822771,16.01031338,1840.778855,298.2431403,0.026850835,0.485760476,0.015219502,0.046205372,0.377067234,0.197128891,0.065508995
0.873275544,0.698153403,1.69695136,27.50754802,16.70805512,1921.223702,299.9428776,0.02986844,0.48312105,0.016200116,0.047223228,0.390381413,0.211229985,0.075146093
0.905229743,0.833874733,4.824904668,27.60241175,17.33038744,1994.789028,299.3775747,0.025591049,0.527316057,0.014678755,0.043407077,0.409051456,0.209468492,0.066541741
0.90991708,0.81429582,6.078221051,27.51223435,17.56628718,2024.270399,299.4841129,0.025631783,0.508551171,0.014372416,0.042474875,0.398351238,0.205811643,0.066841452
0.901284072,0.805673639,5.108980435,28.63395683,18.24980047,2110.125497,299.5046652,0.028634631,0.50948064,0.016442988,0.04649982,0.415163581,0.218273503,0.072669484
0.874111792,0.772228042,4.446962805,29.63991423,19.23369531,2242.636239,301.2671315,0.037134584,0.480184584,0.020655317,0.054717766,0.405262077,0.228369683,0.085350371
0.898493203,0.786831183,3.079907067,29.27374494,18.44761842,2134.999096,301.3490588,0.033613212,0.496775258,0.017847398,0.051823934,0.425534814,0.239287707,0.088220592
0.899980011,0.756556863,1.229972102,27.36264359,16.80371427,1933.873027,298.5221344,0.027366915,0.510614118,0.014985269,0.04591553,0.403216489,0.21024667,0.068904475
0.892599781,0.770752799,3.596756685,27.77278588,16.89106931,1933.384084,298.5009039,0.047855629,0.506243651,0.039483543,0.065035629,0.404001223,0.215054604,0.078332194
0.863486793,0.730819903,1.753511706,27.07271244,15.69043708,1807.477596,299.4210417,0.041795696,0.47291055,0.026507346,0.062485534,0.39727932,0.224725696,0.084785858
0.902826698,0.78420496,2.703311171,27.53903127,16.69344228,1907.182152,299.224132,0.025702441,0.514823202,0.014462087,0.043429387,0.40010356,0.206997383,0.066955122
0.899626913,0.824083208,4.881532993,27.82694773,17.43031533,2001.135619,298.3698834,0.029103261,0.528820077,0.016786477,0.048351439,0.416796931,0.217681714,0.071527909
0.881157423,0.742485313,1.325184902,27.72078842,17.11356868,1968.241292,297.4062215,0.05132326,0.509315162,0.041107043,0.070510945,0.414025875,0.223798608,0.08453663
0.88908333,0.714813747,6.726079015,30.52005002,19.53570641,2284.948004,301.5754839,0.040307365,0.482877069,0.021730942,0.059166591,0.420622172,0.246394267,0.094184966
0.904457173,0.804026053,4.777498494,28.4307395,18.02033458,2078.906222,299.6478953,0.028487238,0.513943911,0.015731718,0.046169135,0.414257376,0.217508812,0.072241682
0.895068812,0.797653205,7.256820103,28.3445682,17.80768696,2053.252797,299.1243629,0.028938093,0.519143173,0.0168712,0.047045749,0.414860011,0.216254049,0.071262845
0.918981743,0.80192811,6.578044483,27.58153309,17.69474931,2040.509614,298.7870246,0.031739168,0.502545651,0.022159272,0.048771554,0.395108698,0.206623386,0.070543271
0.891131022,0.78031142,2.407614987,26.73752554,15.87906742,1825.834422,297.9001865,0.033398757,0.49996032,0.020679361,0.053314671,0.391739698,0.206049698,0.070727886
0.883984562,0.741758382,1.580346512,27.44485,16.93668492,1948.916906,298.83083,0.032108598,0.489769243,0.018783163,0.049069806,0.394019754,0.209023286,0.071835977
0.857909538,0.70120255,3.851715571,29.99140029,19.1883281,2235.9931,302.1254524,0.042051186,0.464938733,0.022760924,0.059733739,0.418139732,0.251779806,0.100527341
0.919310052,0.828106288,5.051259227,27.31647305,17.33835135,1995.588936,299.0656276,0.022619953,0.52308039,0.012332376,0.040202943,0.405374973,0.207696443,0.066033965
0.862274592,0.715242962,5.299589585,28.93872835,18.63384557,2035.605285,299.947542,0.028223172,0.44071211,0.015117174,0.043809596,0.366280998,0.197976504,0.067103161
0.839116787,0.680452897,2.178437866,31.14598363,20.0976919,2362.159522,302.1387748,0.043938846,0.437263798,0.02326625,0.058897163,0.397746827,0.241285385,0.100437212
0.881627208,0.717618442,5.467459149,30.35090687,19.31606442,2253.872635,301.3449802,0.039563778,0.482390312,0.021130112,0.059477556,0.423872444,0.247428528,0.094535813
0.884601079,0.736198347,4.775686661,29.67115929,18.21218696,2102.871045,300.9993385,0.033058828,0.459851918,0.018096348,0.049209012,0.391268996,0.216361245,0.078748056
0.875717711,0.739554676,2.039101421,27.56519465,17.05202038,1960.658044,297.7354138,0.050870776,0.490745265,0.039964612,0.069677714,0.403379673,0.220474163,0.084326857
0.849654553,0.689551756,3.069386483,29.76942586,18.71231922,2167.200501,302.4249165,0.041936984,0.44725318,0.023430459,0.058164525,0.399705934,0.23814141,0.096918787
0.905827001,0.817304199,6.662378494,28.03335869,17.71581134,2041.791795,298.9467507,0.02765427,0.528993536,0.01586373,0.045356829,0.418352312,0.218063706,0.071808304
0.877154325,0.733806293,5.489508439,28.18713489,17.5165137,2017.230534,298.4309091,0.038239818,0.480214776,0.026013618,0.055854719,0.39640654,0.211204429,0.073620985
0.91208462,0.789219989,7.517160539,27.99382082,17.78585125,2050.289233,299.0105697,0.026554812,0.500052293,0.015074967,0.044894308,0.401267182,0.208831752,0.068119381
0.890124232,0.793116698,2.740105667,26.63003872,15.84395446,1823.67968,298.0003792,0.030240365,0.490722401,0.017865324,0.049817447,0.381351606,0.199162003,0.066033424
0.896656154,0.786929292,2.243564689,27.59765859,17.08622198,1966.733457,299.8407531,0.030589163,0.523319926,0.016976092,0.048738256,0.415074933,0.219476243,0.07382295
0.90793567,0.783959487,3.099134289,27.46321865,16.8729468,1939.319667,299.0544462,0.024414901,0.486518371,0.014549796,0.0424876,0.387925628,0.203314799,0.067130731
0.894560372,0.775860928,2.023427259,27.47598535,16.71703755,1913.850217,298.3132127,0.040989863,0.52599973,0.031118869,0.059760065,0.417381167,0.218897893,0.07656327
0.875288723,0.713054948,2.971759423,29.98398208,19.15043939,2230.888193,302.522006,0.040443229,0.480498272,0.021459435,0.056663766,0.420590484,0.248412017,0.097698882
0.873618593,0.727604779,3.494222317,29.76668109,18.31726408,2117.14726,301.621163,0.035051093,0.470233598,0.018352747,0.052025601,0.404958775,0.230445831,0.087953239
0.867575098,0.713589029,2.263481999,29.59328594,18.29023464,2111.469812,301.6613388,0.033716155,0.464728631,0.0182303,0.050053697,0.3970157,0.222377247,0.083458836
0.87969879,0.746317092,2.145208637,27.1396311,16.63833317,1913.604163,298.2060421,0.033163362,0.495002832,0.020496026,0.052534765,0.38845772,0.205625994,0.070730356
0.829873934,0.670810679,2.109658805,27.79450552,17.214071,1985.13555,301.0305727,0.04507341,0.452127926,0.027941795,0.0614465,0.385591795,0.224783271,0.090138803
0.842758113,0.661279485,4.909098268,30.02207461,19.02271217,2212.295146,301.6919162,0.043746765,0.42741955,0.025811603,0.060970183,0.3949109,0.235629466,0.0941282
0.877109381,0.762138878,2.575141345,26.74745395,15.90244599,1829.774067,298.3316716,0.042534166,0.48840496,0.028043755,0.063191807,0.397213666,0.217844747,0.079947134
0.896883043,0.745458888,1.310491499,27.56902305,16.74249066,1922.091338,299.6497185,0.028839288,0.512002124,0.015978446,0.046239773,0.408165518,0.214353074,0.0717712
0.898194076,0.74299543,3.743133673,27.15329101,16.47009476,1890.917069,299.6221429,0.033939596,0.487632553,0.019669696,0.055311813,0.405777283,0.224051499,0.078667197
0.863724667,0.701119249,4.5725054,27.14088867,16.46484714,1891.057234,300.2652339,0.048643707,0.460717378,0.033311248,0.067752803,0.392157288,0.228651266,0.089459765
0.877495212,0.74075977,4.40490486,28.57587077,17.41901806,2002.517664,299.3664444,0.033656997,0.482129283,0.019286177,0.053606587,0.41216785,0.22936372,0.081610273
0.908607425,0.775201654,1.47356956,27.13737479,16.15396314,1856.407566,299.4680564,0.034186271,0.493212954,0.025579501,0.051596558,0.391295651,0.20766893,0.073748695
0.893918692,0.786460904,6.261378442,26.97544504,16.25234113,1864.229492,299.3833,0.031378617,0.50796051,0.018112147,0.053294995,0.423602411,0.230986215,0.079109827
0.892847357,0.755150105,2.172626596,27.41505114,16.66062923,1893.554913,299.6598696,0.031635165,0.484315519,0.02066864,0.049172274,0.386330526,0.205329949,0.070694378
0.906059252,0.756084479,2.806133976,27.27713609,16.4430946,1889.909915,298.9920638,0.037814236,0.5052889,0.02836884,0.057380637,0.407634321,0.216435391,0.073403957
0.90371232,0.75265736,3.628076923,27.17112787,16.45725792,1888.814517,299.2076346,0.030588119,0.502730359,0.018547952,0.05162275,0.409054727,0.217742391,0.071639105
0.876708588,0.697123506,6.021112623,29.32609665,18.37643402,2124.042757,298.9175969,0.042931475,0.476603417,0.029288129,0.063968615,0.423818705,0.239356655,0.088490018
0.894495511,0.718182498,5.488295172,29.13860698,17.37110585,1998.592661,299.9018538,0.033976786,0.446730492,0.023441813,0.050598012,0.370385445,0.197833187,0.069840701
0.908478118,0.770282135,3.139960365,27.10941436,16.32285839,1863.963258,299.0201198,0.035721996,0.512065421,0.026579237,0.055148943,0.404487378,0.212782016,0.071615245
0.858999174,0.688655923,4.473823508,29.3185784,17.15245104,1967.400085,298.6066667,0.037184722,0.441279861,0.022088889,0.055732639,0.407049306,0.235861806,0.088036111
0.859146912,0.709169376,2.695565729,29.55706972,17.73585598,2043.507337,300.0891029,0.043703853,0.450162634,0.029540967,0.059298547,0.384706159,0.216693999,0.084083386
0.848001891,0.66248079,3.315236488,26.95712296,16.21070782,1861.498029,300.5209057,0.050179728,0.440788835,0.032604006,0.069620192,0.39096899,0.237374546,0.097032612
0.855349827,0.713553395,4.276833504,28.03929934,17.43170227,2003.460358,298.4948936,0.0418829,0.465356277,0.027091342,0.062865584,0.415717965,0.23270671,0.085886797
0.897574492,0.776198837,5.297666313,27.84181525,17.28816311,1986.730543,298.6759918,0.03023896,0.512662609,0.017276932,0.051147414,0.424886258,0.227647443,0.076271935
0.889382217,0.773684807,6.188814222,27.1489166,16.22313944,1845.590745,299.779288,0.032089563,0.481193747,0.019155885,0.052680874,0.404612391,0.221948207,0.077546989
0.861694932,0.711171592,4.131472662,29.68802045,17.85454737,2056.315763,300.277305,0.041434044,0.471568222,0.025346267,0.057900311,0.408577689,0.231919289,0.089541644
0.846570032,0.684942531,4.612734956,27.07570256,16.51404686,1897.552088,300.0166323,0.052605768,0.444816435,0.038651735,0.071741761,0.379602168,0.224990633,0.092338075
0.901930769,0.756762386,5.310750393,27.50912591,16.85448052,1932.007467,298.7191121,0.031879177,0.499898843,0.019000514,0.052731491,0.420898715,0.226751607,0.077556555
0.873831614,0.729497149,3.881270336,27.89887369,17.31424594,1989.070682,298.5675532,0.041797055,0.486945489,0.029141416,0.061513972,0.41720213,0.226909023,0.082564348
0.898646178,0.726101636,4.249607392,27.2318495,16.52016281,1877.625694,299.4749767,0.030527649,0.480298809,0.018165298,0.051482821,0.393315016,0.211906552,0.071547743
0.84856768,0.695402405,2.328520116,29.9694443,18.61441294,2153.025955,301.7536561,0.042389733,0.445349703,0.022519273,0.056830752,0.389337382,0.231407521,0.0961857
0.908123856,0.785229017,6.837315806,27.02864995,16.39024279,1878.127015,298.8514184,0.031585823,0.51533913,0.020401007,0.053571285,0.422551387,0.228721152,0.077158058
0.876983447,0.709934844,3.164135585,29.27027795,17.76660862,2049.552362,300.9014939,0.03287716,0.427956173,0.020524653,0.049036998,0.360253511,0.198102392,0.071386458
0.86326608,0.719835709,3.779323947,27.55611699,16.86038599,1917.384506,300.3935756,0.0440985,0.454272864,0.032533418,0.060627278,0.379930504,0.213417629,0.082659055
0.8803841,0.755717487,6.473346652,27.72837236,17.06174645,1960.413162,299.8898641,0.035702776,0.48668176,0.022359745,0.055683037,0.407008634,0.224364159,0.079921571
0.872194599,0.717644758,4.997394282,29.36227015,17.7734651,2044.432442,299.1580469,0.041441514,0.471570715,0.026498502,0.061332446,0.41921198,0.237238103,0.088642512
0.887006742,0.718564048,2.93857833,28.01850713,17.05580148,1949.451098,300.0638809,0.051894658,0.434177155,0.043599174,0.067114876,0.361063725,0.202103926,0.079812426
0.895161764,0.767874642,5.656633411,27.12592112,16.13703361,1849.70581,299.3277595,0.034144933,0.503490511,0.021348279,0.056623805,0.420756047,0.229458389,0.079246582
0.916491123,0.773961159,6.321734651,27.06248625,16.35536076,1876.99498,299.1370222,0.031533903,0.510663369,0.020680785,0.051845893,0.406010731,0.216338609,0.072628807
0.90049242,0.769878257,5.559956089,26.89508001,16.3877477,1877.123931,298.9792379,0.034471465,0.501234994,0.021984318,0.055498438,0.411800675,0.226111798,0.078587168
0.869722263,0.715766208,3.415687603,29.02576441,17.71201507,2038.413975,299.2464414,0.036194087,0.480138174,0.021211333,0.05554313,0.413968145,0.230806928,0.084010087
0.878102996,0.701906582,1.271092856,27.39843461,16.33279924,1877.987136,300.3901983,0.077999608,0.460093178,0.072836203,0.094291173,0.385035811,0.226585004,0.100594006
0.89551231,0.754221864,4.679133406,26.9942284,16.1723683,1838.566843,299.5879479,0.034978656,0.494763031,0.021301786,0.055366093,0.411506952,0.225690094,0.080227317
0.886266494,0.725095034,5.800156884,28.6638292,17.66264705,2031.981704,298.7903333,0.034277802,0.480231412,0.020331304,0.055667295,0.427328125,0.23622069,0.083812554
0.88987342,0.729793491,4.956293906,28.52048226,17.48168778,2009.903703,298.8608834,0.02949224,0.476081795,0.015855789,0.049781837,0.420068498,0.228859773,0.078027517
0.869800029,0.730945478,2.850722939,29.83432568,18.21972663,2104.341797,300.5141599,0.038090743,0.457937682,0.022785241,0.054204173,0.38701957,0.219163265,0.084289395
0.889563386,0.721484138,5.124760942,27.06186153,16.49863085,1883.635561,299.4307452,0.039929343,0.470891756,0.02767047,0.060842478,0.39188796,0.218053307,0.078568328
0.880013034,0.717457585,3.448957276,27.10721861,16.97112888,1957.82589,299.7233911,0.049170639,0.445326978,0.038775012,0.066225307,0.374218747,0.215768747,0.088058059
0.86302759,0.687895313,3.247209533,26.84154356,16.26743563,1867.215805,299.185124,0.04582523,0.445375689,0.03093667,0.06678427,0.384547855,0.22352809,0.087388407
0.869807457,0.722907521,2.901640568,27.56334794,17.10915397,1973.920414,300.6465909,0.035224799,0.444297101,0.022348631,0.051877979,0.364150725,0.203238688,0.074986232
0.863783781,0.697919204,2.571648295,28.87080256,17.21935042,1976.536076,299.5633333,0.056555313,0.447075,0.04586125,0.073688333,0.396554792,0.226573021,0.091385
0.890554962,0.781672166,6.014267453,27.40313243,16.67936359,1905.625517,299.6373669,0.032758843,0.505969183,0.020860158,0.053521489,0.417657932,0.22634399,0.077802914
0.874610529,0.700471441,4.804418424,27.23074666,16.60901652,1902.211776,299.7836199,0.04393119,0.451557299,0.032176418,0.064047277,0.378470634,0.214195733,0.081080797
0.901735146,0.755285599,4.97706674,27.08127043,16.47269401,1886.772457,299.2412941,0.030886698,0.498855139,0.018563279,0.052974829,0.410223988,0.220897476,0.073786039
0.872087091,0.695232727,3.576156902,28.70705859,17.33454908,1985.177075,300.3133333,0.049975573,0.404742366,0.039248092,0.065216794,0.360429008,0.205703435,0.083582443
0.892963345,0.745022564,2.091193941,27.51482579,16.30814638,1874.201699,299.4339676,0.041270019,0.490921157,0.031819571,0.059219179,0.396386493,0.209501903,0.074341754
0.903199478,0.737139505,3.427166461,28.56613015,17.38023524,1972.857618,299.8379574,0.051286482,0.445641232,0.044090031,0.067403758,0.372386952,0.205428392,0.080255532
0.889987047,0.739691402,1.57587465,27.50619441,16.4787426,1896.918435,300.1889956,0.060028224,0.48216153,0.052369486,0.076613037,0.393704774,0.221806002,0.09065335
0.880492355,0.698395518,3.28899889,26.66973348,16.27342858,1867.718334,299.4959859,0.04225758,0.460414666,0.027879146,0.064040037,0.39702927,0.229239511,0.086252692
0.867542373,0.714487712,6.094874041,28.52449608,17.43693284,2003.404122,298.9642857,0.034435156,0.456474219,0.019353125,0.057071094,0.406289844,0.229596875,0.078707031
0.885669499,0.732573087,3.670353993,28.93728265,17.29832381,1985.253527,298.6572566,0.060053381,0.491935143,0.0504375,0.077176639,0.418403484,0.232268648,0.092847848
